ID,Title,Category_English,category_arabic,Posted,Avg offer,Duration(Days),Number of Offers,Tags,Tags_en,Link
6,تصميم متجر لتركيب وبيع العطور يعتمد على الذكاء الاصطناعي,Web Development,تطوير الويب,2025-05-02,"1,000.00 ",60.0,8,إنشاء متجر إلكتروني,Create an electronic store,https://mostaql.com/project/1080098-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D8%AA%D8%AC%D8%B1-%D9%84%D8%AA%D8%B1%D9%83%D9%8A%D8%A8-%D9%88%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D8%B9%D8%B7%D9%88%D8%B1-%D9%8A%D8%B9%D8%AA%D9%85%D8%AF-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%B0%D9%83%D8%A7%D8%A1-%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A
6,تصميم متجر لتركيب وبيع العطور يعتمد على الذكاء الاصطناعي,Web Development,تطوير الويب,2025-05-02,"1,000.00 ",60.0,8,برمجة,programming,https://mostaql.com/project/1080098-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D8%AA%D8%AC%D8%B1-%D9%84%D8%AA%D8%B1%D9%83%D9%8A%D8%A8-%D9%88%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D8%B9%D8%B7%D9%88%D8%B1-%D9%8A%D8%B9%D8%AA%D9%85%D8%AF-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%B0%D9%83%D8%A7%D8%A1-%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A
6,تصميم متجر لتركيب وبيع العطور يعتمد على الذكاء الاصطناعي,Web Development,تطوير الويب,2025-05-02,"1,000.00 ",60.0,8,تصميم متجر إلكتروني,Electronic store design,https://mostaql.com/project/1080098-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D8%AA%D8%AC%D8%B1-%D9%84%D8%AA%D8%B1%D9%83%D9%8A%D8%A8-%D9%88%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D8%B9%D8%B7%D9%88%D8%B1-%D9%8A%D8%B9%D8%AA%D9%85%D8%AF-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%B0%D9%83%D8%A7%D8%A1-%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A
6,تصميم متجر لتركيب وبيع العطور يعتمد على الذكاء الاصطناعي,Web Development,تطوير الويب,2025-05-02,"1,000.00 ",60.0,8,برمجة مواقع,Site programming,https://mostaql.com/project/1080098-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D8%AA%D8%AC%D8%B1-%D9%84%D8%AA%D8%B1%D9%83%D9%8A%D8%A8-%D9%88%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D8%B9%D8%B7%D9%88%D8%B1-%D9%8A%D8%B9%D8%AA%D9%85%D8%AF-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%B0%D9%83%D8%A7%D8%A1-%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A
6,تصميم متجر لتركيب وبيع العطور يعتمد على الذكاء الاصطناعي,Web Development,تطوير الويب,2025-05-02,"1,000.00 ",60.0,8,إنشاء موقع إلكتروني,Create a website,https://mostaql.com/project/1080098-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D8%AA%D8%AC%D8%B1-%D9%84%D8%AA%D8%B1%D9%83%D9%8A%D8%A8-%D9%88%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D8%B9%D8%B7%D9%88%D8%B1-%D9%8A%D8%B9%D8%AA%D9%85%D8%AF-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%B0%D9%83%D8%A7%D8%A1-%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A
6,تصميم متجر لتركيب وبيع العطور يعتمد على الذكاء الاصطناعي,Web Development,تطوير الويب,2025-05-02,"1,000.00 ",60.0,8,هندسة البرمجيات,Software engineering,https://mostaql.com/project/1080098-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D8%AA%D8%AC%D8%B1-%D9%84%D8%AA%D8%B1%D9%83%D9%8A%D8%A8-%D9%88%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D8%B9%D8%B7%D9%88%D8%B1-%D9%8A%D8%B9%D8%AA%D9%85%D8%AF-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%B0%D9%83%D8%A7%D8%A1-%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A
6,تصميم متجر لتركيب وبيع العطور يعتمد على الذكاء الاصطناعي,Web Development,تطوير الويب,2025-05-02,"1,000.00 ",60.0,8,تطوير البرمجيات,Software development,https://mostaql.com/project/1080098-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D8%AA%D8%AC%D8%B1-%D9%84%D8%AA%D8%B1%D9%83%D9%8A%D8%A8-%D9%88%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D8%B9%D8%B7%D9%88%D8%B1-%D9%8A%D8%B9%D8%AA%D9%85%D8%AF-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%B0%D9%83%D8%A7%D8%A1-%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A
7,برمجة تطبيق مزاد مباشر ومتجر الكتروني ومجموعة خدمات,Mobile Development,تطوير التطبيقات,2025-05-02,"1,500.00 ",30.0,9,برمجة,programming,https://mostaql.com/project/1080192-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%85%D8%B2%D8%A7%D8%AF-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1-%D9%88%D9%85%D8%AA%D8%AC%D8%B1-%D8%A7%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A-%D9%88%D9%85%D8%AC%D9%85%D9%88%D8%B9%D8%A9-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA
7,برمجة تطبيق مزاد مباشر ومتجر الكتروني ومجموعة خدمات,Mobile Development,تطوير التطبيقات,2025-05-02,"1,500.00 ",30.0,9,تطوير البرمجيات,Software development,https://mostaql.com/project/1080192-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%85%D8%B2%D8%A7%D8%AF-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1-%D9%88%D9%85%D8%AA%D8%AC%D8%B1-%D8%A7%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A-%D9%88%D9%85%D8%AC%D9%85%D9%88%D8%B9%D8%A9-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA
7,برمجة تطبيق مزاد مباشر ومتجر الكتروني ومجموعة خدمات,Mobile Development,تطوير التطبيقات,2025-05-02,"1,500.00 ",30.0,9,برمجة قواعد البيانات,Database programming,https://mostaql.com/project/1080192-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%85%D8%B2%D8%A7%D8%AF-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1-%D9%88%D9%85%D8%AA%D8%AC%D8%B1-%D8%A7%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A-%D9%88%D9%85%D8%AC%D9%85%D9%88%D8%B9%D8%A9-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA
7,برمجة تطبيق مزاد مباشر ومتجر الكتروني ومجموعة خدمات,Mobile Development,تطوير التطبيقات,2025-05-02,"1,500.00 ",30.0,9,برمجة مواقع,Site programming,https://mostaql.com/project/1080192-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%85%D8%B2%D8%A7%D8%AF-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1-%D9%88%D9%85%D8%AA%D8%AC%D8%B1-%D8%A7%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A-%D9%88%D9%85%D8%AC%D9%85%D9%88%D8%B9%D8%A9-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA
7,برمجة تطبيق مزاد مباشر ومتجر الكتروني ومجموعة خدمات,Mobile Development,تطوير التطبيقات,2025-05-02,"1,500.00 ",30.0,9,برمجة التطبيقات,Application programming,https://mostaql.com/project/1080192-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%85%D8%B2%D8%A7%D8%AF-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1-%D9%88%D9%85%D8%AA%D8%AC%D8%B1-%D8%A7%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A-%D9%88%D9%85%D8%AC%D9%85%D9%88%D8%B9%D8%A9-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA
8,إضافة إطار لجميع ملفات PDF الموجودة في Google Drive ورفع النتائج بنفس الترتيب والتنظيم,Software Engineering,هندسة البرمجيات,2025-05-02,50.00 ,3.0,8,برمجة,programming,https://mostaql.com/project/1080182-%D8%A5%D8%B6%D8%A7%D9%81%D8%A9-%D8%A5%D8%B7%D8%A7%D8%B1-%D9%84%D8%AC%D9%85%D9%8A%D8%B9-%D9%85%D9%84%D9%81%D8%A7%D8%AA-pdf-%D8%A7%D9%84%D9%85%D9%88%D8%AC%D9%88%D8%AF%D8%A9-%D9%81%D9%8A-google-drive-%D9%88%D8%B1%D9%81%D8%B9-%D8%A7%D9%84%D9%86%D8%AA%D8%A7%D8%A6%D8%AC-%D8%A8%D9%86%D9%81%D8%B3-%D8%A7%D9%84%D8%AA%D8%B1%D8%AA%D9%8A%D8%A8-%D9%88%D8%A7%D9%84%D8%AA%D9%86%D8%B8%D9%8A%D9%85
8,إضافة إطار لجميع ملفات PDF الموجودة في Google Drive ورفع النتائج بنفس الترتيب والتنظيم,Software Engineering,هندسة البرمجيات,2025-05-02,50.00 ,3.0,8,برمجة مواقع,Site programming,https://mostaql.com/project/1080182-%D8%A5%D8%B6%D8%A7%D9%81%D8%A9-%D8%A5%D8%B7%D8%A7%D8%B1-%D9%84%D8%AC%D9%85%D9%8A%D8%B9-%D9%85%D9%84%D9%81%D8%A7%D8%AA-pdf-%D8%A7%D9%84%D9%85%D9%88%D8%AC%D9%88%D8%AF%D8%A9-%D9%81%D9%8A-google-drive-%D9%88%D8%B1%D9%81%D8%B9-%D8%A7%D9%84%D9%86%D8%AA%D8%A7%D8%A6%D8%AC-%D8%A8%D9%86%D9%81%D8%B3-%D8%A7%D9%84%D8%AA%D8%B1%D8%AA%D9%8A%D8%A8-%D9%88%D8%A7%D9%84%D8%AA%D9%86%D8%B8%D9%8A%D9%85
8,إضافة إطار لجميع ملفات PDF الموجودة في Google Drive ورفع النتائج بنفس الترتيب والتنظيم,Software Engineering,هندسة البرمجيات,2025-05-02,50.00 ,3.0,8,جافا سكريبت,Java Script,https://mostaql.com/project/1080182-%D8%A5%D8%B6%D8%A7%D9%81%D8%A9-%D8%A5%D8%B7%D8%A7%D8%B1-%D9%84%D8%AC%D9%85%D9%8A%D8%B9-%D9%85%D9%84%D9%81%D8%A7%D8%AA-pdf-%D8%A7%D9%84%D9%85%D9%88%D8%AC%D9%88%D8%AF%D8%A9-%D9%81%D9%8A-google-drive-%D9%88%D8%B1%D9%81%D8%B9-%D8%A7%D9%84%D9%86%D8%AA%D8%A7%D8%A6%D8%AC-%D8%A8%D9%86%D9%81%D8%B3-%D8%A7%D9%84%D8%AA%D8%B1%D8%AA%D9%8A%D8%A8-%D9%88%D8%A7%D9%84%D8%AA%D9%86%D8%B8%D9%8A%D9%85
8,إضافة إطار لجميع ملفات PDF الموجودة في Google Drive ورفع النتائج بنفس الترتيب والتنظيم,Software Engineering,هندسة البرمجيات,2025-05-02,50.00 ,3.0,8,تركيب سكربتات,Crisplasts installation,https://mostaql.com/project/1080182-%D8%A5%D8%B6%D8%A7%D9%81%D8%A9-%D8%A5%D8%B7%D8%A7%D8%B1-%D9%84%D8%AC%D9%85%D9%8A%D8%B9-%D9%85%D9%84%D9%81%D8%A7%D8%AA-pdf-%D8%A7%D9%84%D9%85%D9%88%D8%AC%D9%88%D8%AF%D8%A9-%D9%81%D9%8A-google-drive-%D9%88%D8%B1%D9%81%D8%B9-%D8%A7%D9%84%D9%86%D8%AA%D8%A7%D8%A6%D8%AC-%D8%A8%D9%86%D9%81%D8%B3-%D8%A7%D9%84%D8%AA%D8%B1%D8%AA%D9%8A%D8%A8-%D9%88%D8%A7%D9%84%D8%AA%D9%86%D8%B8%D9%8A%D9%85
9,اختبار تقني شامل لتطبيق حجوزات نوادي مع كتابة الحالات الاختبارية التفصيلية,Web Development,تطوير الويب,2025-05-02,275.00 ,7.0,4,استكشاف الأخطاء وإصلاحها,Explining and repairing errors,https://mostaql.com/project/1080107-%D8%A7%D8%AE%D8%AA%D8%A8%D8%A7%D8%B1-%D8%AA%D9%82%D9%86%D9%8A-%D8%B4%D8%A7%D9%85%D9%84-%D9%84%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%AD%D8%AC%D9%88%D8%B2%D8%A7%D8%AA-%D9%86%D9%88%D8%A7%D8%AF%D9%8A-%D9%85%D8%B9-%D9%83%D8%AA%D8%A7%D8%A8%D8%A9-%D8%A7%D9%84%D8%AD%D8%A7%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%A7%D8%AE%D8%AA%D8%A8%D8%A7%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D8%AA%D9%81%D8%B5%D9%8A%D9%84%D9%8A%D8%A9
9,اختبار تقني شامل لتطبيق حجوزات نوادي مع كتابة الحالات الاختبارية التفصيلية,Web Development,تطوير الويب,2025-05-02,275.00 ,7.0,4,تصحيح برمجي,Programming correction,https://mostaql.com/project/1080107-%D8%A7%D8%AE%D8%AA%D8%A8%D8%A7%D8%B1-%D8%AA%D9%82%D9%86%D9%8A-%D8%B4%D8%A7%D9%85%D9%84-%D9%84%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%AD%D8%AC%D9%88%D8%B2%D8%A7%D8%AA-%D9%86%D9%88%D8%A7%D8%AF%D9%8A-%D9%85%D8%B9-%D9%83%D8%AA%D8%A7%D8%A8%D8%A9-%D8%A7%D9%84%D8%AD%D8%A7%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%A7%D8%AE%D8%AA%D8%A8%D8%A7%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D8%AA%D9%81%D8%B5%D9%8A%D9%84%D9%8A%D8%A9
9,اختبار تقني شامل لتطبيق حجوزات نوادي مع كتابة الحالات الاختبارية التفصيلية,Web Development,تطوير الويب,2025-05-02,275.00 ,7.0,4,تطوير التطبيقات,Application development,https://mostaql.com/project/1080107-%D8%A7%D8%AE%D8%AA%D8%A8%D8%A7%D8%B1-%D8%AA%D9%82%D9%86%D9%8A-%D8%B4%D8%A7%D9%85%D9%84-%D9%84%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%AD%D8%AC%D9%88%D8%B2%D8%A7%D8%AA-%D9%86%D9%88%D8%A7%D8%AF%D9%8A-%D9%85%D8%B9-%D9%83%D8%AA%D8%A7%D8%A8%D8%A9-%D8%A7%D9%84%D8%AD%D8%A7%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%A7%D8%AE%D8%AA%D8%A8%D8%A7%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D8%AA%D9%81%D8%B5%D9%8A%D9%84%D9%8A%D8%A9
9,اختبار تقني شامل لتطبيق حجوزات نوادي مع كتابة الحالات الاختبارية التفصيلية,Web Development,تطوير الويب,2025-05-02,275.00 ,7.0,4,اختبار تطبيقات الجوال,Mobile applications test,https://mostaql.com/project/1080107-%D8%A7%D8%AE%D8%AA%D8%A8%D8%A7%D8%B1-%D8%AA%D9%82%D9%86%D9%8A-%D8%B4%D8%A7%D9%85%D9%84-%D9%84%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%AD%D8%AC%D9%88%D8%B2%D8%A7%D8%AA-%D9%86%D9%88%D8%A7%D8%AF%D9%8A-%D9%85%D8%B9-%D9%83%D8%AA%D8%A7%D8%A8%D8%A9-%D8%A7%D9%84%D8%AD%D8%A7%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%A7%D8%AE%D8%AA%D8%A8%D8%A7%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D8%AA%D9%81%D8%B5%D9%8A%D9%84%D9%8A%D8%A9
9,اختبار تقني شامل لتطبيق حجوزات نوادي مع كتابة الحالات الاختبارية التفصيلية,Web Development,تطوير الويب,2025-05-02,275.00 ,7.0,4,اختبار قابلية الاستخدام,Test of the use of use,https://mostaql.com/project/1080107-%D8%A7%D8%AE%D8%AA%D8%A8%D8%A7%D8%B1-%D8%AA%D9%82%D9%86%D9%8A-%D8%B4%D8%A7%D9%85%D9%84-%D9%84%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%AD%D8%AC%D9%88%D8%B2%D8%A7%D8%AA-%D9%86%D9%88%D8%A7%D8%AF%D9%8A-%D9%85%D8%B9-%D9%83%D8%AA%D8%A7%D8%A8%D8%A9-%D8%A7%D9%84%D8%AD%D8%A7%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%A7%D8%AE%D8%AA%D8%A8%D8%A7%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D8%AA%D9%81%D8%B5%D9%8A%D9%84%D9%8A%D8%A9
9,اختبار تقني شامل لتطبيق حجوزات نوادي مع كتابة الحالات الاختبارية التفصيلية,Web Development,تطوير الويب,2025-05-02,275.00 ,7.0,4,اختبار الاختراق,Hurry test,https://mostaql.com/project/1080107-%D8%A7%D8%AE%D8%AA%D8%A8%D8%A7%D8%B1-%D8%AA%D9%82%D9%86%D9%8A-%D8%B4%D8%A7%D9%85%D9%84-%D9%84%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%AD%D8%AC%D9%88%D8%B2%D8%A7%D8%AA-%D9%86%D9%88%D8%A7%D8%AF%D9%8A-%D9%85%D8%B9-%D9%83%D8%AA%D8%A7%D8%A8%D8%A9-%D8%A7%D9%84%D8%AD%D8%A7%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%A7%D8%AE%D8%AA%D8%A8%D8%A7%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D8%AA%D9%81%D8%B5%D9%8A%D9%84%D9%8A%D8%A9
9,اختبار تقني شامل لتطبيق حجوزات نوادي مع كتابة الحالات الاختبارية التفصيلية,Web Development,تطوير الويب,2025-05-02,275.00 ,7.0,4,اختبار البرمجيات,Software test,https://mostaql.com/project/1080107-%D8%A7%D8%AE%D8%AA%D8%A8%D8%A7%D8%B1-%D8%AA%D9%82%D9%86%D9%8A-%D8%B4%D8%A7%D9%85%D9%84-%D9%84%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%AD%D8%AC%D9%88%D8%B2%D8%A7%D8%AA-%D9%86%D9%88%D8%A7%D8%AF%D9%8A-%D9%85%D8%B9-%D9%83%D8%AA%D8%A7%D8%A8%D8%A9-%D8%A7%D9%84%D8%AD%D8%A7%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%A7%D8%AE%D8%AA%D8%A8%D8%A7%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D8%AA%D9%81%D8%B5%D9%8A%D9%84%D9%8A%D8%A9
10,مبرمج kotlin و laravel لتعديل على سورس كود لتطبيق تاكسي من موقع codecanyon,Web Development,تطوير الويب,2025-05-02,275.00 ,10.0,2,برمجة,programming,https://mostaql.com/project/1080181-%D9%85%D8%A8%D8%B1%D9%85%D8%AC-kotlin-%D9%88-laravel-%D9%84%D8%AA%D8%B9%D8%AF%D9%8A%D9%84-%D8%B9%D9%84%D9%89-%D8%B3%D9%88%D8%B1%D8%B3-%D9%83%D9%88%D8%AF-%D9%84%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%AA%D8%A7%D9%83%D8%B3%D9%8A-%D9%85%D9%86-%D9%85%D9%88%D9%82%D8%B9-codecanyon
10,مبرمج kotlin و laravel لتعديل على سورس كود لتطبيق تاكسي من موقع codecanyon,Web Development,تطوير الويب,2025-05-02,275.00 ,10.0,2,تطوير البرمجيات,Software development,https://mostaql.com/project/1080181-%D9%85%D8%A8%D8%B1%D9%85%D8%AC-kotlin-%D9%88-laravel-%D9%84%D8%AA%D8%B9%D8%AF%D9%8A%D9%84-%D8%B9%D9%84%D9%89-%D8%B3%D9%88%D8%B1%D8%B3-%D9%83%D9%88%D8%AF-%D9%84%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%AA%D8%A7%D9%83%D8%B3%D9%8A-%D9%85%D9%86-%D9%85%D9%88%D9%82%D8%B9-codecanyon
10,مبرمج kotlin و laravel لتعديل على سورس كود لتطبيق تاكسي من موقع codecanyon,Web Development,تطوير الويب,2025-05-02,275.00 ,10.0,2,برمجة قواعد البيانات,Database programming,https://mostaql.com/project/1080181-%D9%85%D8%A8%D8%B1%D9%85%D8%AC-kotlin-%D9%88-laravel-%D9%84%D8%AA%D8%B9%D8%AF%D9%8A%D9%84-%D8%B9%D9%84%D9%89-%D8%B3%D9%88%D8%B1%D8%B3-%D9%83%D9%88%D8%AF-%D9%84%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%AA%D8%A7%D9%83%D8%B3%D9%8A-%D9%85%D9%86-%D9%85%D9%88%D9%82%D8%B9-codecanyon
10,مبرمج kotlin و laravel لتعديل على سورس كود لتطبيق تاكسي من موقع codecanyon,Web Development,تطوير الويب,2025-05-02,275.00 ,10.0,2,برمجة التطبيقات,Application programming,https://mostaql.com/project/1080181-%D9%85%D8%A8%D8%B1%D9%85%D8%AC-kotlin-%D9%88-laravel-%D9%84%D8%AA%D8%B9%D8%AF%D9%8A%D9%84-%D8%B9%D9%84%D9%89-%D8%B3%D9%88%D8%B1%D8%B3-%D9%83%D9%88%D8%AF-%D9%84%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%AA%D8%A7%D9%83%D8%B3%D9%8A-%D9%85%D9%86-%D9%85%D9%88%D9%82%D8%B9-codecanyon
11,إنشاء سكريبت لاستخراج بيانات,Web Development,تطوير الويب,2025-05-02,25.00 ,3.0,27,بايثون,Python,https://mostaql.com/project/1080148-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D8%B3%D9%83%D8%B1%D9%8A%D8%A8%D8%AA-%D9%84%D8%A7%D8%B3%D8%AA%D8%AE%D8%B1%D8%A7%D8%AC-%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA
11,إنشاء سكريبت لاستخراج بيانات,Web Development,تطوير الويب,2025-05-02,25.00 ,3.0,27,web scraping,web scraping,https://mostaql.com/project/1080148-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D8%B3%D9%83%D8%B1%D9%8A%D8%A8%D8%AA-%D9%84%D8%A7%D8%B3%D8%AA%D8%AE%D8%B1%D8%A7%D8%AC-%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA
11,إنشاء سكريبت لاستخراج بيانات,Web Development,تطوير الويب,2025-05-02,25.00 ,3.0,27,استخراج البيانات,Data extraction,https://mostaql.com/project/1080148-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D8%B3%D9%83%D8%B1%D9%8A%D8%A8%D8%AA-%D9%84%D8%A7%D8%B3%D8%AA%D8%AE%D8%B1%D8%A7%D8%AC-%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA
11,إنشاء سكريبت لاستخراج بيانات,Web Development,تطوير الويب,2025-05-02,25.00 ,3.0,27,برمجة,programming,https://mostaql.com/project/1080148-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D8%B3%D9%83%D8%B1%D9%8A%D8%A8%D8%AA-%D9%84%D8%A7%D8%B3%D8%AA%D8%AE%D8%B1%D8%A7%D8%AC-%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA
11,إنشاء سكريبت لاستخراج بيانات,Web Development,تطوير الويب,2025-05-02,25.00 ,3.0,27,تطوير البرمجيات,Software development,https://mostaql.com/project/1080148-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D8%B3%D9%83%D8%B1%D9%8A%D8%A8%D8%AA-%D9%84%D8%A7%D8%B3%D8%AA%D8%AE%D8%B1%D8%A7%D8%AC-%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA
11,إنشاء سكريبت لاستخراج بيانات,Web Development,تطوير الويب,2025-05-02,25.00 ,3.0,27,هندسة البرمجيات,Software engineering,https://mostaql.com/project/1080148-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D8%B3%D9%83%D8%B1%D9%8A%D8%A8%D8%AA-%D9%84%D8%A7%D8%B3%D8%AA%D8%AE%D8%B1%D8%A7%D8%AC-%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA
12,نظام ERP يدعم عمليات البيع والشراء وإنشاء نظام عمولات للمسوقين,Software Engineering,هندسة البرمجيات,2025-05-02,237.50 ,30.0,6,تخطيط موارد المؤسسات ERP,ERP institutions planning,https://mostaql.com/project/1080147-%D9%86%D8%B8%D8%A7%D9%85-erp-%D9%8A%D8%AF%D8%B9%D9%85-%D8%B9%D9%85%D9%84%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D8%A8%D9%8A%D8%B9-%D9%88%D8%A7%D9%84%D8%B4%D8%B1%D8%A7%D8%A1-%D9%88%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D9%86%D8%B8%D8%A7%D9%85-%D8%B9%D9%85%D9%88%D9%84%D8%A7%D8%AA-%D9%84%D9%84%D9%85%D8%B3%D9%88%D9%82%D9%8A%D9%86
12,نظام ERP يدعم عمليات البيع والشراء وإنشاء نظام عمولات للمسوقين,Software Engineering,هندسة البرمجيات,2025-05-02,237.50 ,30.0,6,برمجة,programming,https://mostaql.com/project/1080147-%D9%86%D8%B8%D8%A7%D9%85-erp-%D9%8A%D8%AF%D8%B9%D9%85-%D8%B9%D9%85%D9%84%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D8%A8%D9%8A%D8%B9-%D9%88%D8%A7%D9%84%D8%B4%D8%B1%D8%A7%D8%A1-%D9%88%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D9%86%D8%B8%D8%A7%D9%85-%D8%B9%D9%85%D9%88%D9%84%D8%A7%D8%AA-%D9%84%D9%84%D9%85%D8%B3%D9%88%D9%82%D9%8A%D9%86
12,نظام ERP يدعم عمليات البيع والشراء وإنشاء نظام عمولات للمسوقين,Software Engineering,هندسة البرمجيات,2025-05-02,237.50 ,30.0,6,برمجة تطبيقات سطح المكتب,Desktop applications programming,https://mostaql.com/project/1080147-%D9%86%D8%B8%D8%A7%D9%85-erp-%D9%8A%D8%AF%D8%B9%D9%85-%D8%B9%D9%85%D9%84%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D8%A8%D9%8A%D8%B9-%D9%88%D8%A7%D9%84%D8%B4%D8%B1%D8%A7%D8%A1-%D9%88%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D9%86%D8%B8%D8%A7%D9%85-%D8%B9%D9%85%D9%88%D9%84%D8%A7%D8%AA-%D9%84%D9%84%D9%85%D8%B3%D9%88%D9%82%D9%8A%D9%86
